Code,Single,Level1,Level2,Level3,Level4
4771,253,17,17.1,17.1.9, 
4772,134,8,8.9, , 
4778,134,8,8.9, , 
4779,134,8,8.9, , 
4780,134,8,8.9, , 
4781,134,8,8.9, , 
47811,134,8,8.9, , 
47819,134,8,8.9, , 
47820,134,8,8.9, , 
47821,134,8,8.9, , 
47822,134,8,8.9, , 
47824,134,8,8.9, , 
47825,134,8,8.9, , 
47826,134,8,8.9, , 
47829,134,8,8.9, , 
47830,134,8,8.9, , 
47831,134,8,8.9, , 
47832,134,8,8.9, , 
47833,134,8,8.9, , 
47834,134,8,8.9, , 
4784,134,8,8.9, , 
4785,134,8,8.9, , 
4786,134,8,8.9, , 
47870,134,8,8.9, , 
47871,134,8,8.9, , 
47874,134,8,8.9, , 
47875,134,8,8.9, , 
47879,134,8,8.9, , 
4788,134,8,8.9, , 
4789,134,8,8.9, , 
4800,122,8,8.1,8.1.1,8.1.1.4
4801,122,8,8.1,8.1.1,8.1.1.4
4802,122,8,8.1,8.1.1,8.1.1.4
4803,122,8,8.1,8.1.1,8.1.1.4
4808,122,8,8.1,8.1.1,8.1.1.4
4809,122,8,8.1,8.1.1,8.1.1.4
481,122,8,8.1,8.1.1,8.1.1.1
4820,122,8,8.1,8.1.1,8.1.1.2
4821,122,8,8.1,8.1.1,8.1.1.2
4822,122,8,8.1,8.1.1,8.1.1.2
4823,122,8,8.1,8.1.1,8.1.1.2
48230,122,8,8.1,8.1.1,8.1.1.2
48231,122,8,8.1,8.1.1,8.1.1.2
48232,122,8,8.1,8.1.1,8.1.1.2
48239,122,8,8.1,8.1.1,8.1.1.2
4824,122,8,8.1,8.1.1,8.1.1.2
48240,122,8,8.1,8.1.1,8.1.1.2
48241,122,8,8.1,8.1.1,8.1.1.2
48242,122,8,8.1,8.1.1,8.1.1.2
48249,122,8,8.1,8.1.1,8.1.1.2
4828,122,8,8.1,8.1.1,8.1.1.2
48281,122,8,8.1,8.1.1,8.1.1.2
48282,122,8,8.1,8.1.1,8.1.1.2
48283,122,8,8.1,8.1.1,8.1.1.2
48284,122,8,8.1,8.1.1,8.1.1.2
48289,122,8,8.1,8.1.1,8.1.1.2
4829,122,8,8.1,8.1.1,8.1.1.2
483,122,8,8.1,8.1.1,8.1.1.4
4830,122,8,8.1,8.1.1,8.1.1.4
4831,122,8,8.1,8.1.1,8.1.1.4
4838,122,8,8.1,8.1.1,8.1.1.4
4841,122,8,8.1,8.1.1,8.1.1.4
4843,122,8,8.1,8.1.1,8.1.1.4
4845,122,8,8.1,8.1.1,8.1.1.4
4846,122,8,8.1,8.1.1,8.1.1.4
4847,122,8,8.1,8.1.1,8.1.1.4
4848,122,8,8.1,8.1.1,8.1.1.4
485,122,8,8.1,8.1.1,8.1.1.4
486,122,8,8.1,8.1.1,8.1.1.3
4870,123,8,8.1,8.1.2, 
4871,123,8,8.1,8.1.2, 
4878,123,8,8.1,8.1.2, 
488,123,8,8.1,8.1.2, 
4880,123,8,8.1,8.1.2, 
48801,123,8,8.1,8.1.2, 
48802,123,8,8.1,8.1.2, 
48809,123,8,8.1,8.1.2, 
4881,123,8,8.1,8.1.2, 
48811,123,8,8.1,8.1.2, 
48812,123,8,8.1,8.1.2, 
48819,123,8,8.1,8.1.2, 
48881,123,8,8.1,8.1.2, 
48882,123,8,8.1,8.1.2, 
48889,123,8,8.1,8.1.2, 
490,127,8,8.2,8.2.4, 
4910,127,8,8.2,8.2.4, 
4911,127,8,8.2,8.2.4, 
4912,127,8,8.2,8.2.3, 
49120,127,8,8.2,8.2.3, 
49121,127,8,8.2,8.2.3, 
49122,127,8,8.2,8.2.3, 
4918,127,8,8.2,8.2.4, 
4919,127,8,8.2,8.2.4, 
4920,127,8,8.2,8.2.4, 
4928,127,8,8.2,8.2.1, 
49300,128,8,8.3,8.3.2,8.3.2.1
49301,128,8,8.3,8.3.2,8.3.2.2
49302,128,8,8.3,8.3.2,8.3.2.3
49310,128,8,8.3,8.3.2,8.3.2.1
49311,128,8,8.3,8.3.2,8.3.2.2
49312,128,8,8.3,8.3.2,8.3.2.3
49320,128,8,8.3,8.3.1,8.3.1.1
49321,128,8,8.3,8.3.1,8.3.1.2
49322,128,8,8.3,8.3.1,8.3.1.3
49381,128,8,8.3,8.3.2,8.3.2.3
49382,128,8,8.3,8.3.2,8.3.2.1
49390,128,8,8.3,8.3.2,8.3.2.1
49391,128,8,8.3,8.3.2,8.3.2.2
49392,128,8,8.3,8.3.2,8.3.2.3
494,127,8,8.2,8.2.4, 
4940,127,8,8.2,8.2.4, 
4941,127,8,8.2,8.2.4, 
4950,132,8,8.7, , 
4951,132,8,8.7, , 
4952,132,8,8.7, , 
4953,132,8,8.7, , 
4954,132,8,8.7, , 
4955,132,8,8.7, , 
4956,132,8,8.7, , 
4957,132,8,8.7, , 
4958,132,8,8.7, , 
4959,132,8,8.7, , 
496,127,8,8.2,8.2.2, 
500,132,8,8.7, , 
501,132,8,8.7, , 
502,132,8,8.7, , 
503,132,8,8.7, , 
504,132,8,8.7, , 
505,132,8,8.7, , 
5060,132,8,8.7, , 
5061,132,8,8.7, , 
5062,132,8,8.7, , 
5063,132,8,8.7, , 
5064,132,8,8.7, , 
5069,132,8,8.7, , 
5070,129,8,8.4, , 
5071,132,8,8.7, , 
5078,132,8,8.7, , 
5080,132,8,8.7, , 
5081,132,8,8.7, , 
5082,132,8,8.7, , 
5088,132,8,8.7, , 
5089,132,8,8.7, , 
5100,130,8,8.5,8.5.3, 
5109,130,8,8.5,8.5.3, 
5110,130,8,8.5,8.5.1, 
5111,130,8,8.5,8.5.1, 
5118,130,8,8.5,8.5.1, 
51181,42,2,2.12,2.12.6, 
51189,130,8,8.5,8.5.1, 
5119,130,8,8.5,8.5.1, 
5120,130,8,8.5,8.5.3, 
5121,238,16,16.10,16.10.2,16.10.2.7
5122,238,16,16.10,16.10.2,16.10.2.7
5128,130,8,8.5,8.5.3, 
51281,130,8,8.5,8.5.3, 
51282,130,8,8.5,8.5.3, 
51283,130,8,8.5,8.5.3, 
51284,130,8,8.5,8.5.3, 
51289,130,8,8.5,8.5.3, 
5130,122,8,8.1,8.1.1,8.1.1.4
5131,133,8,8.8,8.8.3, 
514,133,8,8.8,8.8.3, 
515,133,8,8.8,8.8.1, 
5160,133,8,8.8,8.8.3, 
5161,133,8,8.8,8.8.3, 
5162,133,8,8.8,8.8.3, 
5163,133,8,8.8,8.8.3, 
51630,133,8,8.8,8.8.3, 
51631,133,8,8.8,8.8.3, 
51632,133,8,8.8,8.8.3, 
51633,133,8,8.8,8.8.3, 
51634,133,8,8.8,8.8.3, 
51635,133,8,8.8,8.8.3, 
51636,133,8,8.8,8.8.3, 
51637,133,8,8.8,8.8.3, 
5164,133,8,8.8,8.8.3, 
5165,133,8,8.8,8.8.3, 
51661,133,8,8.8,8.8.3, 
51662,133,8,8.8,8.8.3, 
51663,133,8,8.8,8.8.3, 
51664,133,8,8.8,8.8.3, 
51669,133,8,8.8,8.8.3, 
5168,133,8,8.8,8.8.3, 
5169,133,8,8.8,8.8.3, 
5171,122,8,8.1,8.1.1,8.1.1.4
5172,133,8,8.8,8.8.3, 
5173,131,8,8.6,8.6.2, 
5178,133,8,8.8,8.8.3, 
5180,130,8,8.5,8.5.2, 
5181,130,8,8.5,8.5.2, 
5182,130,8,8.5,8.5.2, 
5183,133,8,8.8,8.8.3, 
5184,133,8,8.8,8.8.3, 
5185,131,8,8.6,8.6.2, 
51851,131,8,8.6,8.6.2, 
51852,131,8,8.6,8.6.2, 
51853,131,8,8.6,8.6.2, 
5186,253,17,17.1,17.1.9, 
5187,238,16,16.10,16.10.2,16.10.2.2
51881,131,8,8.6,8.6.1, 
51882,131,8,8.6,8.6.2, 
51883,131,8,8.6,8.6.2, 
51884,131,8,8.6,8.6.1, 
51889,133,8,8.8,8.8.3, 
5190,238,16,16.10,16.10.2,16.10.2.7
51900,238,16,16.10,16.10.2,16.10.2.7
51901,238,16,16.10,16.10.2,16.10.2.6
51902,238,16,16.10,16.10.2,16.10.2.7
51909,238,16,16.10,16.10.2,16.10.2.7
5191,134,8,8.9, , 
51911,134,8,8.9, , 
51919,134,8,8.9, , 
5192,134,8,8.9, , 
5193,134,8,8.9, , 
5194,133,8,8.8,8.8.3, 
5198,133,8,8.8,8.8.3, 
5199,133,8,8.8,8.8.3, 
5200,136,9,9.2, , 
5201,136,9,9.2, , 
5202,136,9,9.2, , 
5203,136,9,9.2, , 
5204,136,9,9.2, , 
5205,136,9,9.2, , 
5206,136,9,9.2, , 
5207,136,9,9.2, , 
5208,136,9,9.2, , 
5209,136,9,9.2, , 
5210,136,9,9.2, , 
52100,136,9,9.2, , 
52101,136,9,9.2, , 
52102,136,9,9.2, , 
52103,136,9,9.2, , 
52104,136,9,9.2, , 
52105,136,9,9.2, , 
52106,136,9,9.2, , 
52107,136,9,9.2, , 
52108,136,9,9.2, , 
52109,136,9,9.2, , 
5211,136,9,9.2, , 
52110,136,9,9.2, , 
52111,136,9,9.2, , 
52112,136,9,9.2, , 
52113,136,9,9.2, , 
52114,136,9,9.2, , 
52115,136,9,9.2, , 
5212,136,9,9.2, , 
52120,136,9,9.2, , 
52121,136,9,9.2, , 
52122,136,9,9.2, , 
52123,136,9,9.2, , 
52124,136,9,9.2, , 
52125,136,9,9.2, , 
5213,136,9,9.2, , 
52130,136,9,9.2, , 
52131,136,9,9.2, , 
52132,136,9,9.2, , 
52133,136,9,9.2, , 
52134,136,9,9.2, , 
52135,136,9,9.2, , 
5214,136,9,9.2, , 
52140,136,9,9.2, , 
52141,136,9,9.2, , 
52142,136,9,9.2, , 
52149,136,9,9.2, , 
5215,136,9,9.2, , 
5216,136,9,9.2, , 
5217,136,9,9.2, , 
5218,136,9,9.2, , 
52181,136,9,9.2, , 
52189,136,9,9.2, , 
5219,136,9,9.2, , 
5220,136,9,9.2, , 
5221,136,9,9.2, , 
5222,136,9,9.2, , 
5223,136,9,9.2, , 
5224,136,9,9.2, , 
5225,136,9,9.2, , 
5226,136,9,9.2, , 
5227,136,9,9.2, , 
5228,136,9,9.2, , 
5229,136,9,9.2, , 
5230,136,9,9.2, , 
52300,136,9,9.2, , 
52301,136,9,9.2, , 
5231,136,9,9.2, , 
52310,136,9,9.2, , 
52311,136,9,9.2, , 
5232,136,9,9.2, , 
52320,136,9,9.2, , 
52321,136,9,9.2, , 
52322,136,9,9.2, , 
52323,136,9,9.2, , 
52324,136,9,9.2, , 
52325,136,9,9.2, , 
5233,136,9,9.2, , 
52330,136,9,9.2, , 
52331,136,9,9.2, , 
52332,136,9,9.2, , 
52333,136,9,9.2, , 
5234,136,9,9.2, , 
52340,136,9,9.2, , 
52341,136,9,9.2, , 
52342,136,9,9.2, , 
5235,136,9,9.2, , 
5236,136,9,9.2, , 
5238,136,9,9.2, , 
5239,136,9,9.2, , 
5240,136,9,9.2, , 
52400,136,9,9.2, , 
52401,136,9,9.2, , 
52402,136,9,9.2, , 
52403,136,9,9.2, , 
52404,136,9,9.2, , 
52405,136,9,9.2, , 
52406,136,9,9.2, , 
52407,136,9,9.2, , 
52409,136,9,9.2, , 
5241,136,9,9.2, , 
52410,136,9,9.2, , 
52411,136,9,9.2, , 
52412,136,9,9.2, , 
52419,136,9,9.2, , 
5242,136,9,9.2, , 
52420,136,9,9.2, , 
52421,136,9,9.2, , 
52422,136,9,9.2, , 
52423,136,9,9.2, , 
52424,136,9,9.2, , 
52425,136,9,9.2, , 
52426,136,9,9.2, , 
52427,136,9,9.2, , 
52428,136,9,9.2, , 
52429,136,9,9.2, , 
5243,136,9,9.2, , 
52430,136,9,9.2, , 
52431,136,9,9.2, , 
52432,136,9,9.2, , 
52433,136,9,9.2, , 
52434,136,9,9.2, , 
52435,136,9,9.2, , 
52436,136,9,9.2, , 
52437,136,9,9.2, , 
52439,136,9,9.2, , 
5244,136,9,9.2, , 
5245,136,9,9.2, , 
52450,136,9,9.2, , 
52451,136,9,9.2, , 
52452,136,9,9.2, , 
52453,136,9,9.2, , 
52454,136,9,9.2, , 
52455,136,9,9.2, , 
52456,136,9,9.2, , 
52457,136,9,9.2, , 
52459,136,9,9.2, , 
5246,136,9,9.2, , 
52460,136,9,9.2, , 
52461,136,9,9.2, , 
52462,136,9,9.2, , 
52463,136,9,9.2, , 
52464,136,9,9.2, , 
52469,136,9,9.2, , 
52470,136,9,9.2, , 
52471,136,9,9.2, , 
52472,136,9,9.2, , 
52473,136,9,9.2, , 
52474,136,9,9.2, , 
52475,136,9,9.2, , 
52476,136,9,9.2, , 
52479,136,9,9.2, , 
5248,136,9,9.2, , 
52481,136,9,9.2, , 
52482,136,9,9.2, , 
52489,136,9,9.2, , 
5249,136,9,9.2, , 
5250,136,9,9.2, , 
5251,136,9,9.2, , 
52510,136,9,9.2, , 
52511,136,9,9.2, , 
52512,136,9,9.2, , 
52513,136,9,9.2, , 
52519,136,9,9.2, , 
5252,136,9,9.2, , 
52520,136,9,9.2, , 
52521,136,9,9.2, , 
52522,136,9,9.2, , 
52523,136,9,9.2, , 
52524,136,9,9.2, , 
52525,136,9,9.2, , 
52526,136,9,9.2, , 
5253,136,9,9.2, , 
52540,136,9,9.2, , 
52541,136,9,9.2, , 
52542,136,9,9.2, , 
52543,136,9,9.2, , 
52544,136,9,9.2, , 
52550,136,9,9.2, , 
52551,136,9,9.2, , 
52552,136,9,9.2, , 
52553,136,9,9.2, , 
52554,136,9,9.2, , 
52560,136,9,9.2, , 
52561,136,9,9.2, , 
52562,136,9,9.2, , 
52563,136,9,9.2, , 
52564,136,9,9.2, , 
52565,136,9,9.2, , 
52566,136,9,9.2, , 
52567,136,9,9.2, , 
52569,136,9,9.2, , 
52571,136,9,9.2, , 
52572,136,9,9.2, , 
52573,136,9,9.2, , 
52579,136,9,9.2, , 
5258,136,9,9.2, , 
5259,136,9,9.2, , 
5260,136,9,9.2, , 
5261,136,9,9.2, , 
5262,136,9,9.2, , 
5263,136,9,9.2, , 
5264,136,9,9.2, , 
5265,136,9,9.2, , 
52661,136,9,9.2, , 
52662,136,9,9.2, , 
52663,136,9,9.2, , 
52669,136,9,9.2, , 
52681,136,9,9.2, , 
52689,136,9,9.2, , 
5269,136,9,9.2, , 
5270,137,9,9.3, , 
5271,137,9,9.3, , 
5272,137,9,9.3, , 
5273,137,9,9.3, , 
5274,137,9,9.3, , 
5275,137,9,9.3, , 
5276,137,9,9.3, , 
5277,137,9,9.3, , 
5278,137,9,9.3, , 
5279,137,9,9.3, , 
5280,137,9,9.3, , 
52800,137,9,9.3, , 
52801,242,16,16.11,16.11.2, 
52802,242,16,16.11,16.11.2, 
52809,137,9,9.3, , 
5281,137,9,9.3, , 
5282,137,9,9.3, , 
5283,137,9,9.3, , 
5284,137,9,9.3, , 
5285,137,9,9.3, , 
5286,137,9,9.3, , 
5287,137,9,9.3, , 
52871,137,9,9.3, , 
52872,137,9,9.3, , 
52879,137,9,9.3, , 
5288,137,9,9.3, , 
5289,137,9,9.3, , 
5290,137,9,9.3, , 
5291,137,9,9.3, , 
5292,137,9,9.3, , 
5293,137,9,9.3, , 
5294,137,9,9.3, , 
5295,137,9,9.3, , 
5296,137,9,9.3, , 
5298,137,9,9.3, , 
5299,137,9,9.3, , 
5300,138,9,9.4,9.4.1,9.4.1.2
5301,138,9,9.4,9.4.1,9.4.1.1
53010,138,9,9.4,9.4.1,9.4.1.1
53011,138,9,9.4,9.4.1,9.4.1.1
53012,138,9,9.4,9.4.1,9.4.1.1
53013,138,9,9.4,9.4.1,9.4.1.1
53019,138,9,9.4,9.4.1,9.4.1.1
5302,138,9,9.4,9.4.1,9.4.1.2
53020,138,9,9.4,9.4.1,9.4.1.2
53021,138,9,9.4,9.4.1,9.4.1.2
5303,138,9,9.4,9.4.1,9.4.1.2
5304,138,9,9.4,9.4.1,9.4.1.2
5305,138,9,9.4,9.4.1,9.4.1.2
5306,138,9,9.4,9.4.1,9.4.1.2
5307,153,9,9.10,9.10.3, 
5308,138,9,9.4,9.4.1,9.4.1.2
53081,138,9,9.4,9.4.1,9.4.1.2
53082,153,9,9.10,9.10.4, 
53083,138,9,9.4,9.4.1,9.4.1.2
53084,138,9,9.4,9.4.1,9.4.1.2
53085,138,9,9.4,9.4.1,9.4.1.2
53086,238,16,16.10,16.10.2,16.10.2.6
53087,238,16,16.10,16.10.2,16.10.2.7
53089,138,9,9.4,9.4.1,9.4.1.2
5309,138,9,9.4,9.4.1,9.4.1.2
53100,153,9,9.10,9.10.1, 
53101,153,9,9.10,9.10.1, 
53110,139,9,9.4,9.4.2,9.4.2.1
53111,139,9,9.4,9.4.2,9.4.2.1
53120,153,9,9.10,9.10.1, 
53121,153,9,9.10,9.10.1, 
53130,139,9,9.4,9.4.2,9.4.2.1
53131,139,9,9.4,9.4.2,9.4.2.1
53140,153,9,9.10,9.10.1, 
53141,153,9,9.10,9.10.1, 
53150,139,9,9.4,9.4.2,9.4.2.1
53151,139,9,9.4,9.4.2,9.4.2.1
53160,153,9,9.10,9.10.1, 
53161,153,9,9.10,9.10.1, 
53170,139,9,9.4,9.4.2,9.4.2.1
53171,139,9,9.4,9.4.2,9.4.2.1
53190,139,9,9.4,9.4.2,9.4.2.1
53191,139,9,9.4,9.4.2,9.4.2.1
53200,153,9,9.10,9.10.1, 
53201,153,9,9.10,9.10.1, 
53210,139,9,9.4,9.4.2,9.4.2.2
53211,139,9,9.4,9.4.2,9.4.2.2
53220,153,9,9.10,9.10.1, 
53221,153,9,9.10,9.10.1, 
53230,139,9,9.4,9.4.2,9.4.2.2
53231,139,9,9.4,9.4.2,9.4.2.2
53240,153,9,9.10,9.10.1, 
53241,153,9,9.10,9.10.1, 
53250,139,9,9.4,9.4.2,9.4.2.2
53251,139,9,9.4,9.4.2,9.4.2.2
53260,153,9,9.10,9.10.1, 
53261,153,9,9.10,9.10.1, 
53270,139,9,9.4,9.4.2,9.4.2.2
53271,139,9,9.4,9.4.2,9.4.2.2
53290,139,9,9.4,9.4.2,9.4.2.2
53291,139,9,9.4,9.4.2,9.4.2.2
53300,153,9,9.10,9.10.1, 
53301,153,9,9.10,9.10.1, 
53310,139,9,9.4,9.4.2,9.4.2.3
53311,139,9,9.4,9.4.2,9.4.2.3
53320,153,9,9.10,9.10.1, 
53321,153,9,9.10,9.10.1, 
53330,139,9,9.4,9.4.2,9.4.2.3
53331,139,9,9.4,9.4.2,9.4.2.3
53340,153,9,9.10,9.10.1, 
53341,153,9,9.10,9.10.1, 
53350,139,9,9.4,9.4.2,9.4.2.3
53351,139,9,9.4,9.4.2,9.4.2.3
53360,153,9,9.10,9.10.1, 
53361,153,9,9.10,9.10.1, 
53370,139,9,9.4,9.4.2,9.4.2.3
53371,139,9,9.4,9.4.2,9.4.2.3
53390,139,9,9.4,9.4.2,9.4.2.3
53391,139,9,9.4,9.4.2,9.4.2.3
53400,153,9,9.10,9.10.1, 
53401,153,9,9.10,9.10.1, 
53410,139,9,9.4,9.4.2,9.4.2.4
53411,139,9,9.4,9.4.2,9.4.2.4
53420,153,9,9.10,9.10.1, 
53421,153,9,9.10,9.10.1, 
53430,139,9,9.4,9.4.2,9.4.2.4
53431,139,9,9.4,9.4.2,9.4.2.4
53440,153,9,9.10,9.10.1, 
53441,153,9,9.10,9.10.1, 
53450,139,9,9.4,9.4.2,9.4.2.4
53451,139,9,9.4,9.4.2,9.4.2.4
53460,153,9,9.10,9.10.1, 
53461,153,9,9.10,9.10.1, 
53470,139,9,9.4,9.4.2,9.4.2.4
53471,139,9,9.4,9.4.2,9.4.2.4
53490,139,9,9.4,9.4.2,9.4.2.4
53491,139,9,9.4,9.4.2,9.4.2.4
5350,140,9,9.4,9.4.3,9.4.3.1
53500,140,9,9.4,9.4.3,9.4.3.1
53501,140,9,9.4,9.4.3,9.4.3.1
5351,140,9,9.4,9.4.3,9.4.3.2
53510,140,9,9.4,9.4.3,9.4.3.2
53511,140,9,9.4,9.4.3,9.4.3.2
5352,140,9,9.4,9.4.3,9.4.3.2
53520,140,9,9.4,9.4.3,9.4.3.2
53521,140,9,9.4,9.4.3,9.4.3.2
5353,660,5,5.11, , 
53530,660,5,5.11, , 
53531,660,5,5.11, , 
5354,140,9,9.4,9.4.3,9.4.3.2
53540,140,9,9.4,9.4.3,9.4.3.2
53541,140,9,9.4,9.4.3,9.4.3.2
5355,140,9,9.4,9.4.3,9.4.3.3
53550,140,9,9.4,9.4.3,9.4.3.3
53551,140,9,9.4,9.4.3,9.4.3.3
5356,140,9,9.4,9.4.3,9.4.3.4
53560,140,9,9.4,9.4.3,9.4.3.4
53561,140,9,9.4,9.4.3,9.4.3.4
53570,140,9,9.4,9.4.3,9.4.3.2
53571,140,9,9.4,9.4.3,9.4.3.2
5360,141,9,9.4,9.4.4, 
5361,141,9,9.4,9.4.4, 
5362,141,9,9.4,9.4.4, 
5363,141,9,9.4,9.4.4, 
53640,238,16,16.10,16.10.2,16.10.2.7
53641,238,16,16.10,16.10.2,16.10.2.6
53642,238,16,16.10,16.10.2,16.10.2.7
53649,238,16,16.10,16.10.2,16.10.2.7
5368,141,9,9.4,9.4.4, 
5369,141,9,9.4,9.4.4, 
5370,141,9,9.4,9.4.4, 
5371,141,9,9.4,9.4.4, 
5372,141,9,9.4,9.4.4, 
5373,141,9,9.4,9.4.4, 
5374,141,9,9.4,9.4.4, 
5375,141,9,9.4,9.4.4, 
5376,141,9,9.4,9.4.4, 
53781,141,9,9.4,9.4.4, 
53782,141,9,9.4,9.4.4, 
53783,141,9,9.4,9.4.4, 
53784,141,9,9.4,9.4.4, 
53789,141,9,9.4,9.4.4, 
5379,141,9,9.4,9.4.4, 
538,155,9,9.12,9.12.3, 
53901,238,16,16.10,16.10.2,16.10.2.3
53909,238,16,16.10,16.10.2,16.10.2.3
53981,238,16,16.10,16.10.2,16.10.2.3
53989,238,16,16.10,16.10.2,16.10.2.3
5400,142,9,9.6,9.6.1,9.6.1.1
5401,142,9,9.6,9.6.1,9.6.1.1
5409,142,9,9.6,9.6.1,9.6.1.2
541,142,9,9.6,9.6.1,9.6.1.3
542,142,9,9.6,9.6.1,9.6.1.4
5430,142,9,9.6,9.6.1,9.6.1.4
5439,142,9,9.6,9.6.1,9.6.1.4
55000,143,9,9.5,9.5.1,9.5.1.1
55001,143,9,9.5,9.5.1,9.5.1.1
55002,143,9,9.5,9.5.1,9.5.1.1
55003,143,9,9.5,9.5.1,9.5.1.1
55010,143,9,9.5,9.5.1,9.5.1.1
55011,143,9,9.5,9.5.1,9.5.1.1
55012,143,9,9.5,9.5.1,9.5.1.1
55013,143,9,9.5,9.5.1,9.5.1.1
55090,143,9,9.5,9.5.1,9.5.1.2
55091,143,9,9.5,9.5.1,9.5.1.2
55092,143,9,9.5,9.5.1,9.5.1.2
55093,143,9,9.5,9.5.1,9.5.1.2
55100,143,9,9.5,9.5.3,9.5.3.1
55101,143,9,9.5,9.5.3,9.5.3.1
55102,143,9,9.5,9.5.3,9.5.3.1
55103,143,9,9.5,9.5.3,9.5.3.1
5511,143,9,9.5,9.5.3,9.5.3.3
55120,143,9,9.5,9.5.3,9.5.3.5
55121,143,9,9.5,9.5.3,9.5.3.7
55129,143,9,9.5,9.5.3,9.5.3.5
5513,143,9,9.5,9.5.2, 
5518,143,9,9.5,9.5.3,9.5.3.9
5519,143,9,9.5,9.5.3,9.5.3.9
55200,143,9,9.5,9.5.3,9.5.3.1
55201,143,9,9.5,9.5.3,9.5.3.1
55202,143,9,9.5,9.5.3,9.5.3.1
55203,143,9,9.5,9.5.3,9.5.3.1
5521,143,9,9.5,9.5.3,9.5.3.3
55220,143,9,9.5,9.5.3,9.5.3.5
55221,143,9,9.5,9.5.3,9.5.3.7
55229,143,9,9.5,9.5.3,9.5.3.5
5523,143,9,9.5,9.5.2, 
5528,143,9,9.5,9.5.3,9.5.3.9
5529,143,9,9.5,9.5.3,9.5.3.9
55300,143,9,9.5,9.5.3,9.5.3.2
55301,143,9,9.5,9.5.3,9.5.3.2
55302,143,9,9.5,9.5.3,9.5.3.2
55303,143,9,9.5,9.5.3,9.5.3.2
5531,143,9,9.5,9.5.3,9.5.3.4
55320,143,9,9.5,9.5.3,9.5.3.6
55321,143,9,9.5,9.5.3,9.5.3.8
55329,143,9,9.5,9.5.3,9.5.3.6
5533,143,9,9.5,9.5.2, 
5538,143,9,9.5,9.5.3,9.5.3.9
5539,143,9,9.5,9.5.3,9.5.3.9
5550,144,9,9.6,9.6.2, 
5551,144,9,9.6,9.6.2, 
5552,144,9,9.6,9.6.2, 
5559,144,9,9.6,9.6.2, 
556,144,9,9.6,9.6.2, 
5560,144,9,9.6,9.6.2, 
5561,144,9,9.6,9.6.2, 
5562,144,9,9.6,9.6.2, 
5563,144,9,9.6,9.6.2, 
5564,144,9,9.6,9.6.2, 
5565,144,9,9.6,9.6.2, 
5566,144,9,9.6,9.6.2, 
5568,144,9,9.6,9.6.2, 
5569,144,9,9.6,9.6.2, 
5570,114,7,7.4,7.4.1,7.4.1.3
5571,114,7,7.4,7.4.1,7.4.1.3
5579,114,7,7.4,7.4.1,7.4.1.3
5581,155,9,9.12,9.12.3, 
5582,155,9,9.12,9.12.3, 
5583,253,17,17.1,17.1.9, 
55841,154,9,9.11, , 
55842,154,9,9.11, , 
5589,154,9,9.11, , 
5600,145,9,9.6,9.6.3,9.6.3.4
5601,145,9,9.6,9.6.3,9.6.3.1
5602,145,9,9.6,9.6.3,9.6.3.4
56030,145,9,9.6,9.6.3,9.6.3.2
56031,145,9,9.6,9.6.3,9.6.3.4
56032,145,9,9.6,9.6.3,9.6.3.2
56039,145,9,9.6,9.6.3,9.6.3.2
56081,145,9,9.6,9.6.3,9.6.3.3
56089,145,9,9.6,9.6.3,9.6.3.4
5609,145,9,9.6,9.6.3,9.6.3.4
56200,146,9,9.6,9.6.4,9.6.4.1
56201,146,9,9.6,9.6.4,9.6.4.2
56202,146,9,9.6,9.6.4,9.6.4.1
56203,146,9,9.6,9.6.4,9.6.4.2
56210,146,9,9.6,9.6.4,9.6.4.1
56211,146,9,9.6,9.6.4,9.6.4.2
56212,146,9,9.6,9.6.4,9.6.4.1
56213,146,9,9.6,9.6.4,9.6.4.2
5640,155,9,9.12,9.12.1, 
56400,155,9,9.12,9.12.1, 
56401,155,9,9.12,9.12.1, 
56402,155,9,9.12,9.12.1, 
56409,155,9,9.12,9.12.1, 
5641,155,9,9.12,9.12.3, 
5642,238,16,16.10,16.10.2,16.10.2.3
5643,238,16,16.10,16.10.2,16.10.2.3
5644,238,16,16.10,16.10.2,16.10.2.3
5645,155,9,9.12,9.12.3, 
5646,147,9,9.6,9.6.5, 
5647,155,9,9.12,9.12.3, 
5648,155,9,9.12,9.12.3, 
56481,155,9,9.12,9.12.3, 
56489,155,9,9.12,9.12.3, 
5649,155,9,9.12,9.12.3, 
5650,147,9,9.6,9.6.5, 
5651,147,9,9.6,9.6.5, 
566,147,9,9.6,9.6.5, 
5670,148,9,9.6,9.6.6, 
5671,148,9,9.6,9.6.6, 
5672,148,9,9.6,9.6.6, 
56721,148,9,9.6,9.6.6, 
56722,148,9,9.6,9.6.6, 
56723,148,9,9.6,9.6.6, 
56729,148,9,9.6,9.6.6, 
56731,211,13,13.8, , 
56738,148,9,9.6,9.6.6, 
56739,148,9,9.6,9.6.6, 
5678,148,9,9.6,9.6.6, 
56781,148,9,9.6,9.6.6, 
56782,148,9,9.6,9.6.6, 
56789,148,9,9.6,9.6.6, 
5679,148,9,9.6,9.6.6, 
5680,155,9,9.12,9.12.3, 
56881,155,9,9.12,9.12.3, 
56882,155,9,9.12,9.12.3, 
56889,155,9,9.12,9.12.3, 
5689,155,9,9.12,9.12.3, 
5690,147,9,9.6,9.6.5, 
5691,147,9,9.6,9.6.5, 
5692,147,9,9.6,9.6.5, 
