Code,Single,Level1,Level2
S61519S,236,16,16.6
S61521A,236,16,16.6
S61521D,236,16,16.6
S61521S,236,16,16.6
S61522A,236,16,16.6
S61522D,236,16,16.6
S61522S,236,16,16.6
S61529A,236,16,16.6
S61529D,236,16,16.6
S61529S,236,16,16.6
S61531A,236,16,16.6
S61531D,236,16,16.6
S61531S,236,16,16.6
S61532A,236,16,16.6
S61532D,236,16,16.6
S61532S,236,16,16.6
S61539A,236,16,16.6
S61539D,236,16,16.6
S61539S,236,16,16.6
S61541A,236,16,16.6
S61541D,236,16,16.6
S61541S,236,16,16.6
S61542A,236,16,16.6
S61542D,236,16,16.6
S61542S,236,16,16.6
S61549A,236,16,16.6
S61549D,236,16,16.6
S61549S,236,16,16.6
S61551A,236,16,16.6
S61551D,236,16,16.6
S61551S,236,16,16.6
S61552A,236,16,16.6
S61552D,236,16,16.6
S61552S,236,16,16.6
S61559A,236,16,16.6
S61559D,236,16,16.6
S61559S,236,16,16.6
S62001A,229,16,16.2
S62001B,229,16,16.2
S62001D,229,16,16.2
S62001G,229,16,16.2
S62001K,229,16,16.2
S62001P,229,16,16.2
S62001S,229,16,16.2
S62002A,229,16,16.2
S62002B,229,16,16.2
S62002D,229,16,16.2
S62002G,229,16,16.2
S62002K,229,16,16.2
S62002P,229,16,16.2
S62002S,229,16,16.2
S62009A,229,16,16.2
S62009B,229,16,16.2
S62009D,229,16,16.2
S62009G,229,16,16.2
S62009K,229,16,16.2
S62009P,229,16,16.2
S62009S,229,16,16.2
S62011A,229,16,16.2
S62011B,229,16,16.2
S62011D,229,16,16.2
S62011G,229,16,16.2
S62011K,229,16,16.2
S62011P,229,16,16.2
S62011S,229,16,16.2
S62012A,229,16,16.2
S62012B,229,16,16.2
S62012D,229,16,16.2
S62012G,229,16,16.2
S62012K,229,16,16.2
S62012P,229,16,16.2
S62012S,229,16,16.2
S62013A,229,16,16.2
S62013B,229,16,16.2
S62013D,229,16,16.2
S62013G,229,16,16.2
S62013K,229,16,16.2
S62013P,229,16,16.2
S62013S,229,16,16.2
S62014A,229,16,16.2
S62014B,229,16,16.2
S62014D,229,16,16.2
S62014G,229,16,16.2
S62014K,229,16,16.2
S62014P,229,16,16.2
S62014S,229,16,16.2
S62015A,229,16,16.2
S62015B,229,16,16.2
S62015D,229,16,16.2
S62015G,229,16,16.2
S62015K,229,16,16.2
S62015P,229,16,16.2
S62015S,229,16,16.2
S62016A,229,16,16.2
S62016B,229,16,16.2
S62016D,229,16,16.2
S62016G,229,16,16.2
S62016K,229,16,16.2
S62016P,229,16,16.2
S62016S,229,16,16.2
S62021A,229,16,16.2
S62021B,229,16,16.2
S62021D,229,16,16.2
S62021G,229,16,16.2
S62021K,229,16,16.2
S62021P,229,16,16.2
S62021S,229,16,16.2
S62022A,229,16,16.2
S62022B,229,16,16.2
S62022D,229,16,16.2
S62022G,229,16,16.2
S62022K,229,16,16.2
S62022P,229,16,16.2
S62022S,229,16,16.2
S62023A,229,16,16.2
S62023B,229,16,16.2
S62023D,229,16,16.2
S62023G,229,16,16.2
S62023K,229,16,16.2
S62023P,229,16,16.2
S62023S,229,16,16.2
S62024A,229,16,16.2
S62024B,229,16,16.2
S62024D,229,16,16.2
S62024G,229,16,16.2
S62024K,229,16,16.2
S62024P,229,16,16.2
S62024S,229,16,16.2
S62025A,229,16,16.2
S62025B,229,16,16.2
S62025D,229,16,16.2
S62025G,229,16,16.2
S62025K,229,16,16.2
S62025P,229,16,16.2
S62025S,229,16,16.2
S62026A,229,16,16.2
S62026B,229,16,16.2
S62026D,229,16,16.2
S62026G,229,16,16.2
S62026K,229,16,16.2
S62026P,229,16,16.2
S62026S,229,16,16.2
S62031A,229,16,16.2
S62031B,229,16,16.2
S62031D,229,16,16.2
S62031G,229,16,16.2
S62031K,229,16,16.2
S62031P,229,16,16.2
S62031S,229,16,16.2
S62032A,229,16,16.2
S62032B,229,16,16.2
S62032D,229,16,16.2
S62032G,229,16,16.2
S62032K,229,16,16.2
S62032P,229,16,16.2
S62032S,229,16,16.2
S62033A,229,16,16.2
S62033B,229,16,16.2
S62033D,229,16,16.2
S62033G,229,16,16.2
S62033K,229,16,16.2
S62033P,229,16,16.2
S62033S,229,16,16.2
S62034A,229,16,16.2
S62034B,229,16,16.2
S62034D,229,16,16.2
S62034G,229,16,16.2
S62034K,229,16,16.2
S62034P,229,16,16.2
S62034S,229,16,16.2
S62035A,229,16,16.2
S62035B,229,16,16.2
S62035D,229,16,16.2
S62035G,229,16,16.2
S62035K,229,16,16.2
S62035P,229,16,16.2
S62035S,229,16,16.2
S62036A,229,16,16.2
S62036B,229,16,16.2
S62036D,229,16,16.2
S62036G,229,16,16.2
S62036K,229,16,16.2
S62036P,229,16,16.2
S62036S,229,16,16.2
S62101A,229,16,16.2
S62101B,229,16,16.2
S62101D,229,16,16.2
S62101G,229,16,16.2
S62101K,229,16,16.2
S62101P,229,16,16.2
S62101S,229,16,16.2
S62102A,229,16,16.2
S62102B,229,16,16.2
S62102D,229,16,16.2
S62102G,229,16,16.2
S62102K,229,16,16.2
S62102P,229,16,16.2
S62102S,229,16,16.2
S62109A,229,16,16.2
S62109B,229,16,16.2
S62109D,229,16,16.2
S62109G,229,16,16.2
S62109K,229,16,16.2
S62109P,229,16,16.2
S62109S,229,16,16.2
S62111A,229,16,16.2
S62111B,229,16,16.2
S62111D,229,16,16.2
S62111G,229,16,16.2
S62111K,229,16,16.2
S62111P,229,16,16.2
S62111S,229,16,16.2
S62112A,229,16,16.2
S62112B,229,16,16.2
S62112D,229,16,16.2
S62112G,229,16,16.2
S62112K,229,16,16.2
S62112P,229,16,16.2
S62112S,229,16,16.2
S62113A,229,16,16.2
S62113B,229,16,16.2
S62113D,229,16,16.2
S62113G,229,16,16.2
S62113K,229,16,16.2
S62113P,229,16,16.2
S62113S,229,16,16.2
S62114A,229,16,16.2
S62114B,229,16,16.2
S62114D,229,16,16.2
S62114G,229,16,16.2
S62114K,229,16,16.2
S62114P,229,16,16.2
S62114S,229,16,16.2
S62115A,229,16,16.2
S62115B,229,16,16.2
S62115D,229,16,16.2
S62115G,229,16,16.2
S62115K,229,16,16.2
S62115P,229,16,16.2
S62115S,229,16,16.2
S62116A,229,16,16.2
S62116B,229,16,16.2
S62116D,229,16,16.2
S62116G,229,16,16.2
S62116K,229,16,16.2
S62116P,229,16,16.2
S62116S,229,16,16.2
S62121A,229,16,16.2
S62121B,229,16,16.2
S62121D,229,16,16.2
S62121G,229,16,16.2
S62121K,229,16,16.2
S62121P,229,16,16.2
S62121S,229,16,16.2
S62122A,229,16,16.2
S62122B,229,16,16.2
S62122D,229,16,16.2
S62122G,229,16,16.2
S62122K,229,16,16.2
S62122P,229,16,16.2
S62122S,229,16,16.2
S62123A,229,16,16.2
S62123B,229,16,16.2
S62123D,229,16,16.2
S62123G,229,16,16.2
S62123K,229,16,16.2
S62123P,229,16,16.2
S62123S,229,16,16.2
S62124A,229,16,16.2
S62124B,229,16,16.2
S62124D,229,16,16.2
S62124G,229,16,16.2
S62124K,229,16,16.2
S62124P,229,16,16.2
S62124S,229,16,16.2
S62125A,229,16,16.2
S62125B,229,16,16.2
S62125D,229,16,16.2
S62125G,229,16,16.2
S62125K,229,16,16.2
S62125P,229,16,16.2
S62125S,229,16,16.2
S62126A,229,16,16.2
S62126B,229,16,16.2
S62126D,229,16,16.2
S62126G,229,16,16.2
S62126K,229,16,16.2
S62126P,229,16,16.2
S62126S,229,16,16.2
S62131A,229,16,16.2
S62131B,229,16,16.2
S62131D,229,16,16.2
S62131G,229,16,16.2
S62131K,229,16,16.2
S62131P,229,16,16.2
S62131S,229,16,16.2
S62132A,229,16,16.2
S62132B,229,16,16.2
S62132D,229,16,16.2
S62132G,229,16,16.2
S62132K,229,16,16.2
S62132P,229,16,16.2
S62132S,229,16,16.2
S62133A,229,16,16.2
S62133B,229,16,16.2
S62133D,229,16,16.2
S62133G,229,16,16.2
S62133K,229,16,16.2
S62133P,229,16,16.2
S62133S,229,16,16.2
S62134A,229,16,16.2
S62134B,229,16,16.2
S62134D,229,16,16.2
S62134G,229,16,16.2
S62134K,229,16,16.2
S62134P,229,16,16.2
S62134S,229,16,16.2
S62135A,229,16,16.2
S62135B,229,16,16.2
S62135D,229,16,16.2
S62135G,229,16,16.2
S62135K,229,16,16.2
S62135P,229,16,16.2
S62135S,229,16,16.2
S62136A,229,16,16.2
S62136B,229,16,16.2
S62136D,229,16,16.2
S62136G,229,16,16.2
S62136K,229,16,16.2
S62136P,229,16,16.2
S62136S,229,16,16.2
S62141A,229,16,16.2
S62141B,229,16,16.2
S62141D,229,16,16.2
S62141G,229,16,16.2
S62141K,229,16,16.2
S62141P,229,16,16.2
S62141S,229,16,16.2
S62142A,229,16,16.2
S62142B,229,16,16.2
S62142D,229,16,16.2
S62142G,229,16,16.2
S62142K,229,16,16.2
S62142P,229,16,16.2
S62142S,229,16,16.2
S62143A,229,16,16.2
S62143B,229,16,16.2
S62143D,229,16,16.2
S62143G,229,16,16.2
S62143K,229,16,16.2
S62143P,229,16,16.2
S62143S,229,16,16.2
S62144A,229,16,16.2
S62144B,229,16,16.2
S62144D,229,16,16.2
S62144G,229,16,16.2
S62144K,229,16,16.2
S62144P,229,16,16.2
S62144S,229,16,16.2
S62145A,229,16,16.2
S62145B,229,16,16.2
S62145D,229,16,16.2
S62145G,229,16,16.2
S62145K,229,16,16.2
S62145P,229,16,16.2
S62145S,229,16,16.2
S62146A,229,16,16.2
S62146B,229,16,16.2
S62146D,229,16,16.2
S62146G,229,16,16.2
S62146K,229,16,16.2
S62146P,229,16,16.2
S62146S,229,16,16.2
S62151A,229,16,16.2
S62151B,229,16,16.2
S62151D,229,16,16.2
S62151G,229,16,16.2
S62151K,229,16,16.2
S62151P,229,16,16.2
S62151S,229,16,16.2
S62152A,229,16,16.2
S62152B,229,16,16.2
S62152D,229,16,16.2
S62152G,229,16,16.2
S62152K,229,16,16.2
S62152P,229,16,16.2
S62152S,229,16,16.2
S62153A,229,16,16.2
S62153B,229,16,16.2
S62153D,229,16,16.2
S62153G,229,16,16.2
S62153K,229,16,16.2
S62153P,229,16,16.2
S62153S,229,16,16.2
S62154A,229,16,16.2
S62154B,229,16,16.2
S62154D,229,16,16.2
S62154G,229,16,16.2
S62154K,229,16,16.2
S62154P,229,16,16.2
S62154S,229,16,16.2
S62155A,229,16,16.2
S62155B,229,16,16.2
S62155D,229,16,16.2
S62155G,229,16,16.2
S62155K,229,16,16.2
S62155P,229,16,16.2
S62155S,229,16,16.2
S62156A,229,16,16.2
S62156B,229,16,16.2
S62156D,229,16,16.2
S62156G,229,16,16.2
S62156K,229,16,16.2
S62156P,229,16,16.2
S62156S,229,16,16.2
S62161A,229,16,16.2
S62161B,229,16,16.2
S62161D,229,16,16.2
S62161G,229,16,16.2
S62161K,229,16,16.2
S62161P,229,16,16.2
S62161S,229,16,16.2
S62162A,229,16,16.2
S62162B,229,16,16.2
S62162D,229,16,16.2
S62162G,229,16,16.2
S62162K,229,16,16.2
S62162P,229,16,16.2
S62162S,229,16,16.2
S62163A,229,16,16.2
S62163B,229,16,16.2
S62163D,229,16,16.2
S62163G,229,16,16.2
S62163K,229,16,16.2
S62163P,229,16,16.2
S62163S,229,16,16.2
S62164A,229,16,16.2
S62164B,229,16,16.2
S62164D,229,16,16.2
S62164G,229,16,16.2
S62164K,229,16,16.2
S62164P,229,16,16.2
S62164S,229,16,16.2
S62165A,229,16,16.2
S62165B,229,16,16.2
S62165D,229,16,16.2
S62165G,229,16,16.2
S62165K,229,16,16.2
S62165P,229,16,16.2
S62165S,229,16,16.2
S62166A,229,16,16.2
S62166B,229,16,16.2
S62166D,229,16,16.2
S62166G,229,16,16.2
S62166K,229,16,16.2
S62166P,229,16,16.2
S62166S,229,16,16.2
S62171A,229,16,16.2
S62171B,229,16,16.2
S62171D,229,16,16.2
S62171G,229,16,16.2
S62171K,229,16,16.2
S62171P,229,16,16.2
S62171S,229,16,16.2
S62172A,229,16,16.2
S62172B,229,16,16.2
S62172D,229,16,16.2
S62172G,229,16,16.2
S62172K,229,16,16.2
S62172P,229,16,16.2
S62172S,229,16,16.2
S62173A,229,16,16.2
S62173B,229,16,16.2
S62173D,229,16,16.2
S62173G,229,16,16.2
S62173K,229,16,16.2
S62173P,229,16,16.2
S62173S,229,16,16.2
S62174A,229,16,16.2
S62174B,229,16,16.2
S62174D,229,16,16.2
S62174G,229,16,16.2
S62174K,229,16,16.2
S62174P,229,16,16.2
S62174S,229,16,16.2
S62175A,229,16,16.2
S62175B,229,16,16.2
S62175D,229,16,16.2
S62175G,229,16,16.2
S62175K,229,16,16.2
S62175P,229,16,16.2
S62175S,229,16,16.2
S62176A,229,16,16.2
S62176B,229,16,16.2
S62176D,229,16,16.2
S62176G,229,16,16.2
S62176K,229,16,16.2
S62176P,229,16,16.2
S62176S,229,16,16.2
S62181A,229,16,16.2
S62181B,229,16,16.2
S62181D,229,16,16.2
S62181G,229,16,16.2
S62181K,229,16,16.2
S62181P,229,16,16.2
S62181S,229,16,16.2
S62182A,229,16,16.2
S62182B,229,16,16.2
S62182D,229,16,16.2
S62182G,229,16,16.2
S62182K,229,16,16.2
S62182P,229,16,16.2
S62182S,229,16,16.2
S62183A,229,16,16.2
S62183B,229,16,16.2
S62183D,229,16,16.2
S62183G,229,16,16.2
S62183K,229,16,16.2
S62183P,229,16,16.2
S62183S,229,16,16.2
S62184A,229,16,16.2
S62184B,229,16,16.2
S62184D,229,16,16.2
S62184G,229,16,16.2
S62184K,229,16,16.2
S62184P,229,16,16.2
S62184S,229,16,16.2
S62185A,229,16,16.2
S62185B,229,16,16.2
S62185D,229,16,16.2
S62185G,229,16,16.2
S62185K,229,16,16.2
S62185P,229,16,16.2
S62185S,229,16,16.2
S62186A,229,16,16.2
S62186B,229,16,16.2
S62186D,229,16,16.2
S62186G,229,16,16.2
S62186K,229,16,16.2
S62186P,229,16,16.2
S62186S,229,16,16.2
S62201A,229,16,16.2
S62201B,229,16,16.2
S62201D,229,16,16.2
S62201G,229,16,16.2
S62201K,229,16,16.2
S62201P,229,16,16.2
S62201S,229,16,16.2
S62202A,229,16,16.2
S62202B,229,16,16.2
S62202D,229,16,16.2
S62202G,229,16,16.2
S62202K,229,16,16.2
S62202P,229,16,16.2
S62202S,229,16,16.2
S62209A,229,16,16.2
S62209B,229,16,16.2
S62209D,229,16,16.2
S62209G,229,16,16.2
S62209K,229,16,16.2
S62209P,229,16,16.2
S62209S,229,16,16.2
S62211A,229,16,16.2
S62211B,229,16,16.2
S62211D,229,16,16.2
S62211G,229,16,16.2
S62211K,229,16,16.2
S62211P,229,16,16.2
S62211S,229,16,16.2
S62212A,229,16,16.2
S62212B,229,16,16.2
S62212D,229,16,16.2
S62212G,229,16,16.2
S62212K,229,16,16.2
S62212P,229,16,16.2
S62212S,229,16,16.2
S62213A,229,16,16.2
S62213B,229,16,16.2
S62213D,229,16,16.2
S62213G,229,16,16.2
S62213K,229,16,16.2
S62213P,229,16,16.2
S62213S,229,16,16.2
S62221A,229,16,16.2
S62221B,229,16,16.2
S62221D,229,16,16.2
S62221G,229,16,16.2
S62221K,229,16,16.2
S62221P,229,16,16.2
S62221S,229,16,16.2
S62222A,229,16,16.2
S62222B,229,16,16.2
S62222D,229,16,16.2
S62222G,229,16,16.2
S62222K,229,16,16.2
S62222P,229,16,16.2
S62222S,229,16,16.2
S62223A,229,16,16.2
S62223B,229,16,16.2
S62223D,229,16,16.2
S62223G,229,16,16.2
S62223K,229,16,16.2
S62223P,229,16,16.2
S62223S,229,16,16.2
S62224A,229,16,16.2
S62224B,229,16,16.2
S62224D,229,16,16.2
S62224G,229,16,16.2
S62224K,229,16,16.2
S62224P,229,16,16.2
S62224S,229,16,16.2
S62225A,229,16,16.2
S62225B,229,16,16.2
S62225D,229,16,16.2
S62225G,229,16,16.2
S62225K,229,16,16.2
S62225P,229,16,16.2
S62225S,229,16,16.2
S62226A,229,16,16.2
S62226B,229,16,16.2
S62226D,229,16,16.2
S62226G,229,16,16.2
S62226K,229,16,16.2
S62226P,229,16,16.2
S62226S,229,16,16.2
S62231A,229,16,16.2
S62231B,229,16,16.2
S62231D,229,16,16.2
S62231G,229,16,16.2
S62231K,229,16,16.2
S62231P,229,16,16.2
S62231S,229,16,16.2
S62232A,229,16,16.2
S62232B,229,16,16.2
S62232D,229,16,16.2
S62232G,229,16,16.2
S62232K,229,16,16.2
S62232P,229,16,16.2
S62232S,229,16,16.2
S62233A,229,16,16.2
S62233B,229,16,16.2
S62233D,229,16,16.2
S62233G,229,16,16.2
S62233K,229,16,16.2
S62233P,229,16,16.2
S62233S,229,16,16.2
S62234A,229,16,16.2
S62234B,229,16,16.2
S62234D,229,16,16.2
S62234G,229,16,16.2
S62234K,229,16,16.2
S62234P,229,16,16.2
S62234S,229,16,16.2
S62235A,229,16,16.2
S62235B,229,16,16.2
S62235D,229,16,16.2
S62235G,229,16,16.2
S62235K,229,16,16.2
S62235P,229,16,16.2
S62235S,229,16,16.2
S62236A,229,16,16.2
S62236B,229,16,16.2
S62236D,229,16,16.2
S62236G,229,16,16.2
S62236K,229,16,16.2
S62236P,229,16,16.2
S62236S,229,16,16.2
S62241A,229,16,16.2
S62241B,229,16,16.2
S62241D,229,16,16.2
S62241G,229,16,16.2
S62241K,229,16,16.2
S62241P,229,16,16.2
S62241S,229,16,16.2
S62242A,229,16,16.2
S62242B,229,16,16.2
S62242D,229,16,16.2
S62242G,229,16,16.2
S62242K,229,16,16.2
S62242P,229,16,16.2
S62242S,229,16,16.2
S62243A,229,16,16.2
S62243B,229,16,16.2
S62243D,229,16,16.2
S62243G,229,16,16.2
S62243K,229,16,16.2
S62243P,229,16,16.2
S62243S,229,16,16.2
S62244A,229,16,16.2
S62244B,229,16,16.2
S62244D,229,16,16.2
S62244G,229,16,16.2
S62244K,229,16,16.2
S62244P,229,16,16.2
S62244S,229,16,16.2
S62245A,229,16,16.2
S62245B,229,16,16.2
S62245D,229,16,16.2
S62245G,229,16,16.2
S62245K,229,16,16.2
S62245P,229,16,16.2
S62245S,229,16,16.2
S62246A,229,16,16.2
S62246B,229,16,16.2
S62246D,229,16,16.2
S62246G,229,16,16.2
S62246K,229,16,16.2
S62246P,229,16,16.2
S62246S,229,16,16.2
S62251A,229,16,16.2
S62251B,229,16,16.2
S62251D,229,16,16.2
S62251G,229,16,16.2
S62251K,229,16,16.2
S62251P,229,16,16.2
S62251S,229,16,16.2
S62252A,229,16,16.2
S62252B,229,16,16.2
S62252D,229,16,16.2
S62252G,229,16,16.2
S62252K,229,16,16.2
S62252P,229,16,16.2
S62252S,229,16,16.2
S62253A,229,16,16.2
S62253B,229,16,16.2
S62253D,229,16,16.2
S62253G,229,16,16.2
S62253K,229,16,16.2
S62253P,229,16,16.2
S62253S,229,16,16.2
S62254A,229,16,16.2
S62254B,229,16,16.2
S62254D,229,16,16.2
S62254G,229,16,16.2
S62254K,229,16,16.2
S62254P,229,16,16.2
S62254S,229,16,16.2
S62255A,229,16,16.2
S62255B,229,16,16.2
S62255D,229,16,16.2
S62255G,229,16,16.2
S62255K,229,16,16.2
S62255P,229,16,16.2
S62255S,229,16,16.2
S62256A,229,16,16.2
S62256B,229,16,16.2
S62256D,229,16,16.2
S62256G,229,16,16.2
S62256K,229,16,16.2
S62256P,229,16,16.2
S62256S,229,16,16.2
S62291A,229,16,16.2
S62291B,229,16,16.2
S62291D,229,16,16.2
S62291G,229,16,16.2
S62291K,229,16,16.2
S62291P,229,16,16.2
S62291S,229,16,16.2
S62292A,229,16,16.2
S62292B,229,16,16.2
S62292D,229,16,16.2
S62292G,229,16,16.2
S62292K,229,16,16.2
S62292P,229,16,16.2
S62292S,229,16,16.2
S62299A,229,16,16.2
S62299B,229,16,16.2
S62299D,229,16,16.2
S62299G,229,16,16.2
S62299K,229,16,16.2
S62299P,229,16,16.2
S62299S,229,16,16.2
S62300A,229,16,16.2
S62300B,229,16,16.2
S62300D,229,16,16.2
S62300G,229,16,16.2
S62300K,229,16,16.2
S62300P,229,16,16.2
S62300S,229,16,16.2
S62301A,229,16,16.2
S62301B,229,16,16.2
S62301D,229,16,16.2
S62301G,229,16,16.2
S62301K,229,16,16.2
S62301P,229,16,16.2
S62301S,229,16,16.2
S62302A,229,16,16.2
S62302B,229,16,16.2
S62302D,229,16,16.2
S62302G,229,16,16.2
S62302K,229,16,16.2
S62302P,229,16,16.2
S62302S,229,16,16.2
S62303A,229,16,16.2
S62303B,229,16,16.2
S62303D,229,16,16.2
S62303G,229,16,16.2
S62303K,229,16,16.2
S62303P,229,16,16.2
S62303S,229,16,16.2
S62304A,229,16,16.2
S62304B,229,16,16.2
S62304D,229,16,16.2
S62304G,229,16,16.2
S62304K,229,16,16.2
S62304P,229,16,16.2
S62304S,229,16,16.2
S62305A,229,16,16.2
S62305B,229,16,16.2
S62305D,229,16,16.2
S62305G,229,16,16.2
S62305K,229,16,16.2
S62305P,229,16,16.2
S62305S,229,16,16.2
S62306A,229,16,16.2
S62306B,229,16,16.2
S62306D,229,16,16.2
S62306G,229,16,16.2
S62306K,229,16,16.2
S62306P,229,16,16.2
S62306S,229,16,16.2
S62307A,229,16,16.2
S62307B,229,16,16.2
S62307D,229,16,16.2
S62307G,229,16,16.2
S62307K,229,16,16.2
S62307P,229,16,16.2
S62307S,229,16,16.2
S62308A,229,16,16.2
S62308B,229,16,16.2
S62308D,229,16,16.2
S62308G,229,16,16.2
S62308K,229,16,16.2
S62308P,229,16,16.2
S62308S,229,16,16.2
S62309A,229,16,16.2
S62309B,229,16,16.2
S62309D,229,16,16.2
S62309G,229,16,16.2
S62309K,229,16,16.2
S62309P,229,16,16.2
S62309S,229,16,16.2
S62310A,229,16,16.2
S62310B,229,16,16.2
S62310D,229,16,16.2
S62310G,229,16,16.2
S62310K,229,16,16.2
S62310P,229,16,16.2
S62310S,229,16,16.2
S62311A,229,16,16.2
S62311B,229,16,16.2
S62311D,229,16,16.2
S62311G,229,16,16.2
S62311K,229,16,16.2
S62311P,229,16,16.2
S62311S,229,16,16.2
S62312A,229,16,16.2
S62312B,229,16,16.2
S62312D,229,16,16.2
S62312G,229,16,16.2
S62312K,229,16,16.2
S62312P,229,16,16.2
S62312S,229,16,16.2
S62313A,229,16,16.2
S62313B,229,16,16.2
S62313D,229,16,16.2
S62313G,229,16,16.2
S62313K,229,16,16.2
S62313P,229,16,16.2
S62313S,229,16,16.2
S62314A,229,16,16.2
S62314B,229,16,16.2
S62314D,229,16,16.2
S62314G,229,16,16.2
S62314K,229,16,16.2
S62314P,229,16,16.2
S62314S,229,16,16.2
S62315A,229,16,16.2
S62315B,229,16,16.2
S62315D,229,16,16.2
S62315G,229,16,16.2
S62315K,229,16,16.2
S62315P,229,16,16.2
S62315S,229,16,16.2
S62316A,229,16,16.2
S62316B,229,16,16.2
S62316D,229,16,16.2
S62316G,229,16,16.2
S62316K,229,16,16.2
S62316P,229,16,16.2
S62316S,229,16,16.2
S62317A,229,16,16.2
S62317B,229,16,16.2
S62317D,229,16,16.2
S62317G,229,16,16.2
S62317K,229,16,16.2
S62317P,229,16,16.2
S62317S,229,16,16.2
S62318A,229,16,16.2
S62318B,229,16,16.2
S62318D,229,16,16.2
S62318G,229,16,16.2
S62318K,229,16,16.2
S62318P,229,16,16.2
S62318S,229,16,16.2
S62319A,229,16,16.2
S62319B,229,16,16.2
S62319D,229,16,16.2
S62319G,229,16,16.2
S62319K,229,16,16.2
S62319P,229,16,16.2
S62319S,229,16,16.2
S62320A,229,16,16.2
S62320B,229,16,16.2
S62320D,229,16,16.2
S62320G,229,16,16.2
S62320K,229,16,16.2
S62320P,229,16,16.2
S62320S,229,16,16.2
S62321A,229,16,16.2
S62321B,229,16,16.2
S62321D,229,16,16.2
S62321G,229,16,16.2
S62321K,229,16,16.2
S62321P,229,16,16.2
S62321S,229,16,16.2
S62322A,229,16,16.2
S62322B,229,16,16.2
S62322D,229,16,16.2
S62322G,229,16,16.2
S62322K,229,16,16.2
S62322P,229,16,16.2
S62322S,229,16,16.2
S62323A,229,16,16.2
S62323B,229,16,16.2
S62323D,229,16,16.2
S62323G,229,16,16.2
S62323K,229,16,16.2
S62323P,229,16,16.2
S62323S,229,16,16.2
S62324A,229,16,16.2
S62324B,229,16,16.2
S62324D,229,16,16.2
S62324G,229,16,16.2
S62324K,229,16,16.2
S62324P,229,16,16.2
S62324S,229,16,16.2
S62325A,229,16,16.2
S62325B,229,16,16.2
S62325D,229,16,16.2
S62325G,229,16,16.2
S62325K,229,16,16.2
S62325P,229,16,16.2
S62325S,229,16,16.2
S62326A,229,16,16.2
S62326B,229,16,16.2
S62326D,229,16,16.2
S62326G,229,16,16.2
S62326K,229,16,16.2
S62326P,229,16,16.2
S62326S,229,16,16.2
S62327A,229,16,16.2
S62327B,229,16,16.2
S62327D,229,16,16.2
S62327G,229,16,16.2
S62327K,229,16,16.2
S62327P,229,16,16.2
S62327S,229,16,16.2
S62328A,229,16,16.2
S62328B,229,16,16.2
S62328D,229,16,16.2
S62328G,229,16,16.2
S62328K,229,16,16.2
S62328P,229,16,16.2
S62328S,229,16,16.2
S62329A,229,16,16.2
S62329B,229,16,16.2
S62329D,229,16,16.2
S62329G,229,16,16.2
S62329K,229,16,16.2
S62329P,229,16,16.2
S62329S,229,16,16.2
S62330A,229,16,16.2
S62330B,229,16,16.2
S62330D,229,16,16.2
S62330G,229,16,16.2
S62330K,229,16,16.2
S62330P,229,16,16.2
S62330S,229,16,16.2
S62331A,229,16,16.2
S62331B,229,16,16.2
S62331D,229,16,16.2
S62331G,229,16,16.2
S62331K,229,16,16.2
S62331P,229,16,16.2
S62331S,229,16,16.2
S62332A,229,16,16.2
S62332B,229,16,16.2
S62332D,229,16,16.2
S62332G,229,16,16.2
S62332K,229,16,16.2
S62332P,229,16,16.2
S62332S,229,16,16.2
S62333A,229,16,16.2
S62333B,229,16,16.2
S62333D,229,16,16.2
S62333G,229,16,16.2
S62333K,229,16,16.2
S62333P,229,16,16.2
S62333S,229,16,16.2
S62334A,229,16,16.2
S62334B,229,16,16.2
S62334D,229,16,16.2
S62334G,229,16,16.2
S62334K,229,16,16.2
S62334P,229,16,16.2
S62334S,229,16,16.2
S62335A,229,16,16.2
S62335B,229,16,16.2
S62335D,229,16,16.2
S62335G,229,16,16.2
S62335K,229,16,16.2
S62335P,229,16,16.2
S62335S,229,16,16.2
S62336A,229,16,16.2
S62336B,229,16,16.2
S62336D,229,16,16.2
S62336G,229,16,16.2
S62336K,229,16,16.2
S62336P,229,16,16.2
S62336S,229,16,16.2
S62337A,229,16,16.2
S62337B,229,16,16.2
S62337D,229,16,16.2
S62337G,229,16,16.2
S62337K,229,16,16.2
S62337P,229,16,16.2
S62337S,229,16,16.2
S62338A,229,16,16.2
S62338B,229,16,16.2
S62338D,229,16,16.2
S62338G,229,16,16.2
S62338K,229,16,16.2
S62338P,229,16,16.2
S62338S,229,16,16.2
S62339A,229,16,16.2
S62339B,229,16,16.2
S62339D,229,16,16.2
S62339G,229,16,16.2
S62339K,229,16,16.2
S62339P,229,16,16.2
S62339S,229,16,16.2
S62340A,229,16,16.2
S62340B,229,16,16.2
S62340D,229,16,16.2
S62340G,229,16,16.2
S62340K,229,16,16.2
S62340P,229,16,16.2
S62340S,229,16,16.2
S62341A,229,16,16.2
S62341B,229,16,16.2
S62341D,229,16,16.2
S62341G,229,16,16.2
S62341K,229,16,16.2
S62341P,229,16,16.2
S62341S,229,16,16.2
S62342A,229,16,16.2
S62342B,229,16,16.2
S62342D,229,16,16.2
S62342G,229,16,16.2
S62342K,229,16,16.2
S62342P,229,16,16.2
S62342S,229,16,16.2
S62343A,229,16,16.2
S62343B,229,16,16.2
